id,loan_amnt,emp_title,emp_length,annual_inc,home_ownership
73701957,5425,,0,17000.0,RENT
75172858,21000,,0,85000.0,OWN
76001839,15000,,0,35000.0,MORTGAGE
75587338,20000,Teacher,10,60000.0,MORTGAGE
75690567,8000,Manager,10,90000.0,MORTGAGE
75143468,27325,Senior Corrections Officer,7,54656.0,MORTGAGE
75971175,25525,VICE PRESIDENT,10,92000.0,MORTGAGE
76131885,21000,Senior Software Developer,10,96438.0,MORTGAGE
75659277,4200,owner,10,60000.0,RENT
75134436,22100,Client Officer ,8,57000.0,MORTGAGE
75049128,11000,,0,48000.0,MORTGAGE
75750943,12000,,0,68000.0,OWN
76121547,35000,Senior Art Director,10,73000.0,RENT
75059605,25000,RN,10,100000.0,MORTGAGE
75819609,12600,Manager,10,50000.0,RENT
75981895,2000,Security,10,81540.0,RENT
75367664,40000,,0,120000.0,MORTGAGE
75689956,7200,waithelp,10,29000.0,RENT
76001747,7200,Asst Manager,2,30000.0,RENT
75878856,7000,Charge Nurse,2,60000.0,RENT
75839663,7950,Production Manager,9,48000.0,RENT
75749382,30000,API Inspector,10,190000.0,MORTGAGE
72754715,8000,Sub teacher,3,30000.0,MORTGAGE
75448308,20000,Machine operator,0,50000.0,RENT
76031857,5000,,0,55000.0,MORTGAGE
76051319,7000,Teacher,5,218000.0,MORTGAGE
75233830,8050,Specialist,10,102000.0,MORTGAGE
75645161,8000,Inside Sales,1,45000.0,RENT
74492964,35000,Conductor,3,125000.0,RENT
75780802,5250,Accounts payable,3,26000.0,RENT
75244585,35000,Police Officer,10,154000.0,MORTGAGE
75260725,10000,,0,65000.0,OWN
75617626,4475,Polish ,4,40000.0,RENT
75144756,35000,Owner,5,200000.0,MORTGAGE
75195079,5600,Director of IT,5,200000.0,MORTGAGE
75698908,14000,Service tech,6,50000.0,RENT
75407301,5000,Deputy,4,42555.0,MORTGAGE
73397789,35000,General Counsel & Vice President,9,240000.0,MORTGAGE
75242351,20000,General Foreman,10,153000.0,MORTGAGE
75263624,5500,Weld shop,10,64000.0,MORTGAGE
75285829,3600,machinist,10,43500.0,RENT
76011745,5600,Asst. Bakery manager,10,40000.0,RENT
76071382,15000,Pediatric Emergency Physician,5,255000.0,MORTGAGE
75659508,33350,Special Investigator,2,103000.0,RENT
76012101,15000,,0,155000.0,MORTGAGE
75890654,20025,Manager,10,125000.0,MORTGAGE
75909488,18000,President,10,47000.0,MORTGAGE
75749913,6450,Pet Care Technician,0,19000.0,RENT
75377461,14000,certified pharmacy tech nician,4,36000.0,OWN
75818337,32000,RN,10,80000.0,MORTGAGE
75679598,3000,Chef,10,30000.0,RENT
75981605,20050,District ESOL Coordinator,10,57000.0,RENT
75850100,3500,Nurse,10,75000.0,RENT
75829501,6000,Aircraft mechanic,9,58000.0,MORTGAGE
75840615,40000,Chief Operating Officer,10,290000.0,MORTGAGE
75981821,14000,Consumer Finance Sales,1,100000.0,RENT
75125691,8000,IT Specialist ,10,45000.0,MORTGAGE
75660488,4975,Front Office & Acct.' s Rec'v.,10,43676.0,MORTGAGE
76021540,24000,Principal,10,140000.0,MORTGAGE
75729567,35000,Sr Web Developer,7,110000.0,MORTGAGE
76101252,10800,,0,58600.0,RENT
75234446,10800,OTR TRUCK DRIVER,1,54000.0,MORTGAGE
75818942,10000,Assistant,10,34500.0,RENT
75850542,5000,Labor foreman ,10,60000.0,MORTGAGE
75547555,10000,Store Manager,5,43000.0,RENT
75698553,22500,Lead teller,10,45000.0,MORTGAGE
75285600,8500,Supervisor,10,67000.0,MORTGAGE
75047258,17275,Driver,2,54000.0,RENT
75719885,3600,Paralegal ,2,42000.0,RENT
75322621,24000,Executive Officer,4,120000.0,RENT
75245209,7200,Asst manager,1,65500.0,RENT
75819595,12550,Parts attendant,7,44000.0,MORTGAGE
75669398,27350,Courier,8,57000.0,OWN
75972010,9600,Business Coordinator,10,105000.0,MORTGAGE
73763579,20000,General Manager,2,113000.0,MORTGAGE
75245766,8000,Branch Manager,7,170000.0,RENT
75397307,5600,teacher,2,63119.0,RENT
75295325,15000,Supervisor,10,48000.0,MORTGAGE
75243137,20625,Owner,3,79626.0,MORTGAGE
75748629,8250,Medical unit Clerk,10,51000.0,MORTGAGE
75659482,8000,Claims Adjuster,0,34000.0,MORTGAGE
75850253,18500,Geotechnical Engineer,1,56014.0,RENT
76041617,5350,Transportation Security Officer,8,35000.0,RENT
75142018,15000,director of business development ,0,150000.0,OWN
74515896,8000,Program Representative 1,4,61000.0,MORTGAGE
75991564,4500,Assistant manager,4,50000.0,MORTGAGE
73704613,30000,Owner,10,110000.0,OWN
75769602,18000,Vice-President,8,80000.0,MORTGAGE
75859719,5000,Truck Driver,5,35000.0,MORTGAGE
76141886,7200,,0,24052.0,RENT
76111314,15000,VP Operations,4,69000.0,OWN
76031944,5000,Assistant Manager,2,34000.0,RENT
75961619,12000,HR Director,0,77650.0,MORTGAGE
75942066,28000,Director Affiliate Finance,3,129000.0,MORTGAGE
75447274,4225,Traffic control supervisor,10,33000.0,RENT
75447658,10000,Maintenance Technician ,1,75440.0,MORTGAGE
76071822,10000,Manager,4,170000.0,MORTGAGE
76131437,23225,Peer Support Specialist,5,52800.0,MORTGAGE
75800636,5000,Quality control coordinator,2,55000.0,MORTGAGE
76111396,5000,,0,70800.0,RENT
75909809,4000,Receiving Lead,9,52000.0,OWN
76081989,25000,Process specialist,10,110000.0,MORTGAGE
75650726,12000,Settlement Coordinator,2,60000.0,RENT
75870279,16000,Surgical assistant,2,48000.0,MORTGAGE
76061132,35000,Public Health Analyst,10,115000.0,MORTGAGE
73498295,9600,Program Management Manager,10,90900.0,OWN
76011836,3000,Supply chain,4,43500.0,MORTGAGE
75749725,10000,Clerk Typist,0,40000.0,RENT
76101752,8000,Account Specialist,10,78000.0,RENT
76131251,20000,Engineering Systems Specialist ,10,55000.0,RENT
76121526,19000,Talent Acquisition Specialist,10,110000.0,MORTGAGE
75691468,32000,Deputy Probation Officer,10,80000.0,RENT
75750929,5000,Hair Stylist,10,67000.0,RENT
73588968,10000,manufacture tech,10,68000.0,RENT
75909697,28000,Director of Branch Operaitons,8,150000.0,MORTGAGE
75497333,4800,machine operator,10,40000.0,RENT
75660684,24000,Sales manager,0,65000.0,RENT
75324577,8000,Permit Coordinator,10,50000.0,MORTGAGE
76041565,25000,Business Manager,3,79000.0,RENT
75941680,4800,Cad operator,2,42000.0,RENT
75679444,4800,Front End Manager,10,45000.0,MORTGAGE
75840270,28000, Risk manager,7,83000.0,MORTGAGE
75191524,9975,Fitter/Welder,3,46000.0,MORTGAGE
75931299,8400,Supervisor ,10,70000.0,RENT
75778639,5000,Receptionist,0,40000.0,RENT
75951636,13000,Shared Services,3,65000.0,RENT
75718127,7000,sales,10,65000.0,OWN
75060010,31925,Safety Manager,2,115000.0,MORTGAGE
75646210,10000,,0,90000.0,MORTGAGE
74644937,2500,Behavioral Technician,2,17000.0,OWN
75770914,15000,Taper,10,74000.0,OWN
74593675,25000,rnfa,10,90000.0,MORTGAGE
75607450,14500,Product Manager,5,90000.0,RENT
75214880,15000,Sales Manager,7,130000.0,MORTGAGE
75234671,28000,Attorney,0,107000.0,MORTGAGE
75921518,14000,System Administrator,10,48000.0,MORTGAGE
75648827,15000,Vice President,1,101000.0,MORTGAGE
72675094,15000,Senior Designer,0,90000.0,MORTGAGE
75830274,14575,Court reporter,10,90000.0,RENT
76091510,4000,Electrical tech,7,45000.0,RENT
75334858,25000,Operations Supervisor ,6,97000.0,MORTGAGE
76121397,11200,Developer / Project Manager,10,95000.0,RENT
75125500,12000,Account Executive,8,75000.0,RENT
76081798,10000,Business Development,7,46500.0,RENT
75568491,6600,Client Specified Administrator,6,41099.0,RENT
75750481,30000,,0,75000.0,MORTGAGE
75690382,20000,IT Administrator,5,68000.0,RENT
75839963,25075,Teacher,10,55728.0,OWN
74523184,23525,,10,70000.0,MORTGAGE
75829467,12400,Prepress,2,38480.0,RENT
76121556,10000,Executive Assistant,10,54200.0,MORTGAGE
76111663,5500,CNA,2,31000.0,MORTGAGE
75262935,12800,owner,6,140000.0,MORTGAGE
76051255,3000,Truck driver,5,68000.0,RENT
75879530,24200,Diet Aide,2,55000.0,RENT
74563759,6000,,0,21000.0,OWN
74071136,16800,Clinical Supervisor,0,39000.0,MORTGAGE
76111664,10000,systems administrator,5,65000.0,RENT
75971618,20000,EM Analyst,10,55000.0,MORTGAGE
76011367,11050,"AVP, Marketing Manager",10,62000.0,RENT
75850274,24000,Sr QA Analyst,6,85500.0,RENT
75719740,23725,Finance Manager/Director,4,279500.0,MORTGAGE
76151393,14000,Sales,2,80000.0,RENT
75941512,5000,Server,2,21000.0,RENT
75740814,20750,Inbound Sales,0,45000.0,MORTGAGE
75991206,9500,Account Manager,0,31500.0,RENT
76061213,13000,Executive Assistant,0,54000.0,MORTGAGE
75587212,6000,dsa,10,70000.0,RENT
75880574,20000,Operation Field Supervisor,9,86000.0,MORTGAGE
75680103,16000,RN,10,63000.0,MORTGAGE
75189695,28000,Sr. Technician,10,70000.0,MORTGAGE
76041143,13525,Teacher,8,50000.0,OWN
75679686,25000,Programmer/Analyst,5,100000.0,RENT
74965003,24000,Service Representative,2,65000.0,OWN
76151416,7000,Bankruptcy Specialist,8,38000.0,OWN
75357740,15000,,0,37000.0,MORTGAGE
75358492,9250,,0,34896.0,RENT
76011237,10000,Program Management Analyst,5,57000.0,OWN
75367208,9425,Maintenance ,10,60000.0,MORTGAGE
75889275,15000,Teacher,10,83000.0,MORTGAGE
75281450,7200,FINANCIAL SALES ADVISOR II,3,43000.0,OWN
76081396,14400,manager,10,94000.0,RENT
75760818,16100,Emergency Department Technician,6,35000.0,RENT
74733292,14400,Dental Assistant,10,46000.0,MORTGAGE
76061387,5000,Account Manager,4,50000.0,MORTGAGE
76091481,2800,Mammographer,1,50000.0,MORTGAGE
75829820,14000,Production Manager,0,90000.0,MORTGAGE
75991190,24000,CEO,3,90000.0,RENT
75739316,35000,,10,130000.0,OWN
75788739,25550,Communication's Officet,8,130000.0,RENT
75951273,19000,IT Professional,8,105000.0,MORTGAGE
75658117,11500,conductor,10,114000.0,MORTGAGE
75285193,18000,Electrician,3,46500.0,MORTGAGE
75710841,30800,Conductor,5,80000.0,MORTGAGE
76071242,4000,Member,4,100000.0,MORTGAGE
75760291,35000,broker/principle,7,150000.0,RENT
75878624,35000,President,10,93600.0,OWN
75284837,5000,Paralegal,1,57000.0,MORTGAGE
75780105,3600,Officer,9,117300.0,OWN
73723748,5125,Chemical Operator,10,70000.0,OWN
76051408,10000,Podiatrist,10,210000.0,MORTGAGE
76061349,4000,Building Manager,10,99000.0,MORTGAGE
76001407,9000,Engineer,0,110000.0,MORTGAGE
76111456,8500,Police officer ,8,100000.0,RENT
75215047,10000,Security Officer,8,54000.0,RENT
75868217,13000,Librarian,10,84000.0,MORTGAGE
74754242,14000,Supervisor,10,101000.0,MORTGAGE
75201277,30000,Technician,10,68000.0,MORTGAGE
75397249,22000,Healthcare Administration Officer,4,87000.0,RENT
75261081,3500,Driver,10,68000.0,RENT
75182891,25000,sales manager,10,250000.0,MORTGAGE
75961294,9000,Carrier,10,65000.0,RENT
75680010,15000,sonographer II,6,100000.0,MORTGAGE
76151308,22500,Accountant,1,110000.0,MORTGAGE
75819530,4800,maintenance,5,35000.0,RENT
75789417,16000,Respiratory therapist,6,104000.0,MORTGAGE
75750965,2500,Cash clerk,10,40000.0,MORTGAGE
73641102,10500,Machine Operator,10,30000.0,RENT
75340235,5275,,0,15600.0,OWN
75951168,20000,Bartender,7,55000.0,RENT
75648322,15150,Owner,10,158000.0,MORTGAGE
75334530,20000,,0,90000.0,MORTGAGE
75790312,35000,operator,2,95000.0,MORTGAGE
75368578,20000,Software Analyst,10,55000.0,MORTGAGE
75277497,35000,School Ministrator,7,82760.0,MORTGAGE
73470359,9175,mechanical inspector,7,55000.0,MORTGAGE
74561314,31350,building engineer,10,234800.0,RENT
75689434,24625,Resource Librarian ,3,56000.0,MORTGAGE
33110325,10000,Accounts Coordinator,5,50000.0,MORTGAGE
75301403,17600,educator,5,55000.0,RENT
75089220,12000,Auto body tech,10,97000.0,MORTGAGE
75760531,10000,PATIENT ACCOUNTS,0,28080.0,RENT
75215610,22525,Programmer,7,81000.0,RENT
74584545,15000,,0,82000.0,MORTGAGE
75617648,28000,Sr Network Support Manager,10,110000.0,MORTGAGE
75285903,10000,Revenue Reconciliation Analyst,5,43068.0,OWN
75314863,10525,Imaging Specialist II,8,51000.0,RENT
75730001,7500,machinest,9,45000.0,MORTGAGE
75114594,16625,Teacher,10,52000.0,MORTGAGE
75848513,7200,Home health,2,28000.0,RENT
75820816,5000,Police Officer,4,80460.0,OWN
73293120,20000,Chief Human Resources Officer,3,95000.0,MORTGAGE
73712247,10000,Dialysis Technician,4,55000.0,RENT
74624252,5425,,0,17000.0,MORTGAGE
74565705,32000,VP of Sales & Business Development ,3,155000.0,OWN
75358459,24000,Sign Installer,10,135000.0,MORTGAGE
75771122,32000,CNM,1,139000.0,MORTGAGE
74855681,6000,Production Specialist,0,20000.0,OWN
73409485,11925,Administrative Assistant,10,61000.0,MORTGAGE
75221004,35000,Truck Driver,7,140000.0,OWN
75789036,10000,mailcarrier,10,59600.0,MORTGAGE
75145880,12000,Mechanic,10,48000.0,OWN
75358460,12000,Fiber Optic Product Specialist,6,100000.0,MORTGAGE
76141122,5000,Billing Clerk,10,71000.0,MORTGAGE
75568321,12000,Program Specialist,4,108000.0,RENT
73703077,21600,Sales manager,4,57000.0,RENT
75691358,5000,Sr. Strategic Analyst,5,97000.0,RENT
75691525,30000,Sales,10,130000.0,MORTGAGE
75749970,3600,School Social Worker ,3,65000.0,RENT
75829238,12000,PURCHASE AGENT & CUSTOMER SERV. ,2,36000.0,RENT
75142707,14000,security officer ,8,38540.0,RENT
75688844,10000,Accountant,0,117000.0,RENT
75119741,35000,"Field Service Manager, North America",9,93000.0,MORTGAGE
75699005,35000,Principal Relationship Manager,9,223000.0,MORTGAGE
75889151,8000,Broker Owner - Realtor,4,73000.0,RENT
75880279,14000,Legal Assistant,9,44000.0,MORTGAGE
75740387,18000,IT Specialist,6,135000.0,MORTGAGE
75305504,16550,Tech 3 machine operator ,10,60000.0,MORTGAGE
74706647,17925,Information Technology Support Specialis,4,61000.0,MORTGAGE
75890411,4000,,0,29160.0,OWN
75233756,35000,Assistant Principal,10,95000.0,MORTGAGE
75325349,6175,nanny,10,18500.0,RENT
75125646,35000,Owner/ manager,10,140000.0,RENT
74713150,6000,Cosmetologist/esthetician ,0,25000.0,RENT
75169938,11875,Electrician,10,90000.0,MORTGAGE
75660954,8400,School Counselor,10,56000.0,MORTGAGE
75800920,16450,Plumbing manager,10,60000.0,MORTGAGE
73702011,19000,Driver,5,95000.0,RENT
75049254,4750,Choufer ,10,65000.0,OWN
75143080,15075,Director of Operations & Programming,8,40000.0,MORTGAGE
75644149,21875,Teacher ,10,92000.0,MORTGAGE
75749445,15850,Inspectress,10,55000.0,RENT
73904609,15000,Project Manager,10,75000.0,RENT
75049431,13500,Owner/ Installer,2,53000.0,MORTGAGE
75738158,10000,Manufacturing,10,41000.0,OWN
75740624,19200,Sr. VP,10,265000.0,RENT
75660696,8000,Factory work,10,75000.0,MORTGAGE
75789990,8000,Teacher,10,40000.0,RENT
75252752,30000,Supervisor,10,95000.0,RENT
75284857,11000,Member Services Point of Care,3,36670.0,OWN
75323249,4500,Bank Teller,2,15000.0,RENT
75277591,34250,General Manager,10,74500.0,RENT
75669723,35000,Nurse Practioner,1,96000.0,RENT
75135123,8000,Staff Resource Pool,0,35000.0,RENT
75748971,8350,Surgical technologist,6,45000.0,OWN
75194753,8475,,0,24995.0,OWN
74644674,20000,Table Games Dealer,3,52000.0,OWN
75172373,9050,,0,29000.0,RENT
75698420,27275,E-7 ,10,62000.0,MORTGAGE
74555152,35000,Owner/Realtor,3,130000.0,RENT
75334241,7700,Supply Chain Planner,0,70000.0,RENT
73711862,17650,Lobbyist,1,40152.0,RENT
75283491,14400,Technical Support Director,3,140000.0,MORTGAGE
75367818,17950,Electrical Engineer ,1,60000.0,RENT
75838836,8900,Order clerk,9,30000.0,RENT
75507885,28000,District Manager,1,80000.0,OWN
75264204,35000,Pharmacis,10,135410.0,MORTGAGE
75094642,6000,Busser,1,20000.0,RENT
73440607,12750,Relationship manager,3,100000.0,OWN
74493495,11200,Bartender,0,39000.0,RENT
75323388,12000,teacher,10,85000.0,RENT
75099475,11500,Department. Manger ,5,32000.0,OWN
75270116,22875,tech,3,52000.0,MORTGAGE
75830740,2000,Administrator,10,70920.0,MORTGAGE
75650777,15000,Lieutenant ,10,148000.0,MORTGAGE
75690588,28000,Manager,9,90000.0,MORTGAGE
75104002,20725,Program Specialist ,7,54600.0,RENT
75730011,23700,foodserver,10,65885.0,MORTGAGE
75094381,15000,Banker,2,130000.0,MORTGAGE
75378374,28000,Loan Officer,4,110000.0,MORTGAGE
74615263,17225,Sterile Processing Technician ,0,57200.0,RENT
75122064,28600,,0,78534.0,RENT
75447170,3600,Maintenance worker 2,4,44000.0,MORTGAGE
75092128,6500,SENIOR LABORATORY ASSISTANT,10,40000.0,RENT
75668357,10000,Bank Security Guard,0,27360.0,RENT
75488521,25600,Deportation Officer,10,113000.0,MORTGAGE
75659838,3900,,0,45000.0,RENT
75660021,10000,SERVICE ADVISOR,1,48000.0,RENT
75587250,19000,Cell lead/cable Assembler,4,38000.0,RENT
75285509,14400,Case Work Supervisor,10,112000.0,MORTGAGE
75189538,24000,Driver,4,71000.0,OWN
75870706,24000,Sergeant Major,10,122000.0,MORTGAGE
75051447,10000,Owner,9,62000.0,MORTGAGE
75265307,16000,teller,8,50000.0,MORTGAGE
75889671,35000,Superintendent,10,144000.0,MORTGAGE
74935320,16200,Owner,9,45000.0,MORTGAGE
75119825,10400,Teacher,10,63500.0,MORTGAGE
75849961,12000,Post Closing,5,39000.0,MORTGAGE
75931148,12000,Shop Mechanic,10,38000.0,MORTGAGE
75699305,24000,Community Treatment Oversight Specialist,10,80579.0,RENT
75418350,14000,Account Executive,0,86000.0,RENT
75547568,35000,Registered nurse ,4,150000.0,RENT
75397753,15900,LEAD CLERK,3,45000.0,RENT
75358403,18000,Mail Handler,10,80000.0,MORTGAGE
75508092,14425,Respiratory therapist ,2,73000.0,RENT
75868999,1500,Senior Contract Management Representativ,4,90000.0,RENT
75203679,20000,Management Secretary III,10,72000.0,MORTGAGE
74491993,12000,sales and service,10,62500.0,RENT
75223001,15000,Truck driver ,3,92000.0,MORTGAGE
75255640,25675,General Manger,1,70000.0,RENT
75890619,10000,parts manager,6,30000.0,RENT
74954736,8800,Administrative director,9,72000.0,OWN
74546540,2325,truck driver,10,49000.0,MORTGAGE
75114643,3425,,0,11472.0,RENT
76021196,4500,Legal Secretary,10,70000.0,MORTGAGE
75315502,4775,restorer,6,35000.0,RENT
75840448,24000,Lead painter ,5,130000.0,MORTGAGE
75437405,5625,Restaurant Manager,1,32000.0,RENT
75880742,5000,Truckdriver,10,77000.0,MORTGAGE
76101162,20950,Paramedic,7,90000.0,RENT
75194925,27500,Contract Manager,10,65500.0,RENT
74582228,8000,Claims Examiner,10,52000.0,MORTGAGE
75060361,1325,Supervisor ,1,20000.0,MORTGAGE
75141903,25000,Registered Nurse - Clinical Practice Con,3,83900.0,MORTGAGE
75144567,10350,,0,28800.0,RENT
75182881,35000,Technician,10,115000.0,MORTGAGE
75771014,24000,Store Manager,2,79000.0,MORTGAGE
75050969,3500,,0,16344.0,OWN
75670235,16000,Supeevisor,10,95000.0,MORTGAGE
75830365,6000,Senior Implementation Coordinator,10,86262.0,RENT
75691417,20000,Warehose,10,75000.0,RENT
75578454,20000,Detective,10,135000.0,OWN
75103976,12000,Fraud Analyst,3,95000.0,RENT
75323340,25700,Sales Consultant,6,85000.0,RENT
75759855,9600, civil engineer,2,62000.0,MORTGAGE
73570746,6000,Sales Systems Support,10,54000.0,MORTGAGE
75808681,34350,Quality improvement data analyst,3,84000.0,RENT
75660846,18975,Teacher,10,77445.0,RENT
75819073,10425,Sales Desk,6,29000.0,RENT
75818336,35000,Director,5,120000.0,MORTGAGE
74575112,6225,Claims rep,10,92000.0,MORTGAGE
75134780,24000,Special Agent,10,130000.0,MORTGAGE
75700406,18000,RN ,4,84000.0,MORTGAGE
74805699,20000,President,10,68000.0,MORTGAGE
74494755,22400,Owner,3,100000.0,RENT
75262336,6475,Court Specislist Iii,10,36000.0,OWN
75789409,18000,Principal,4,120000.0,OWN
75488089,13750,MEDICAL SUPPORT ASSISTANT,10,43000.0,RENT
75760486,15000,Chief,10,130000.0,MORTGAGE
76051196,10000,Production Supervisor,1,57000.0,MORTGAGE
75142901,20000,Corrections Officer,9,63000.0,MORTGAGE
75101054,3600,Pharmacy technician ,8,30000.0,OWN
75720806,21600,Wet Lab Coordinator,2,63029.0,RENT
75125600,2250,Escrow Assistant,3,24000.0,RENT
75314906,4000,Phlebotomist/PCA,2,45000.0,RENT
75708980,1300,Concelior ,10,85000.0,MORTGAGE
75164398,6000,Customer Service Manager,10,88000.0,MORTGAGE
75680754,15450,Logistics Coodinator,5,45000.0,RENT
75931129,20000,physician,8,200000.0,MORTGAGE
75830821,30000,Air traffic controller,10,175000.0,MORTGAGE
75204268,12000,Automation Specialist,3,85000.0,MORTGAGE
75538342,8175,Csr,4,26000.0,RENT
75154179,2850,Bank Manager,10,70000.0,MORTGAGE
75280471,15175,,0,40000.0,MORTGAGE
74964634,30000,,0,80000.0,OWN
75848313,3000,Accountant,2,45000.0,MORTGAGE
73480871,17625,Policy Issue Specialist,10,45000.0,RENT
75264705,28500,machine operator,5,75000.0,MORTGAGE
75760777,26800,Registered Nurse,6,80000.0,MORTGAGE
75879438,24000,"Director, Planning & Analysis",0,170000.0,OWN
74646306,15000,Speech Pathologist,3,130000.0,RENT
75790653,30000,Technical Solutions Manager,10,135000.0,MORTGAGE
75698979,13575,Tax Accountant,0,50000.0,RENT
75262473,20000,Commercial Lender,3,120000.0,MORTGAGE
75870679,25000,Sales,6,115000.0,RENT
75190548,7600,Owner/Operator,8,65000.0,MORTGAGE
75305551,28000,Chef of Staff,6,110000.0,RENT
75670053,16000,Chemist,7,53000.0,RENT
75770670,5000,Pro manager,0,40000.0,MORTGAGE
75818988,23075,Investigator ,4,75000.0,MORTGAGE
74001594,2500,PCT,0,42000.0,MORTGAGE
74686374,6775,CLERK,10,77000.0,RENT
75760461,35000,Lieutenant Commander,10,130000.0,OWN
75860580,25000,Infrastructure Engineer,0,78000.0,MORTGAGE
75092726,4850,Sales Floor Manager,1,27000.0,RENT
75710432,7500,Driver,5,92000.0,RENT
75889535,12000,Store manager ,8,66000.0,MORTGAGE
74664625,30000,production tech,4,65000.0,OWN
75193847,5000,Maintain. Supervisor,3,50000.0,MORTGAGE
75487148,6000,HR & Office Manager,0,75000.0,RENT
75324710,26900,therapise,3,67000.0,RENT
75059238,12000,Seamstress,9,30000.0,MORTGAGE
75245840,4000,Administrative Assistant,10,35000.0,RENT
75497364,35000,Principal,5,111000.0,MORTGAGE
75680847,7625,Drill sergeant ,8,56500.0,RENT
75719108,6000,Patient Care Coordinator,1,28000.0,RENT
75660828,9000,Electrical Autocad Detailer,6,60000.0,OWN
