id,grade,home_ownership,sub_grade,int_rate,mort_acc,is_good_customer
75322621,C,RENT,C4,14.46,0,no
75245209,C,RENT,C5,15.31,0,no
75819595,D,MORTGAGE,D2,17.27,2,yes
75669398,F,OWN,F1,23.13,9,no
75972010,E,MORTGAGE,E3,21.18,3,no
73763579,A,MORTGAGE,A4,7.39,0,yes
75245766,D,RENT,D1,16.29,0,no
75397307,C,RENT,C3,13.67,6,yes
75295325,C,MORTGAGE,C1,11.99,1,yes
75243137,E,MORTGAGE,E5,22.45,2,yes
75748629,C,MORTGAGE,C4,14.46,4,no
75659482,B,MORTGAGE,B3,9.75,2,no
75850253,E,RENT,E1,19.99,0,yes
76041617,C,RENT,C2,12.99,2,yes
75142018,D,OWN,D2,17.27,6,yes
74515896,B,MORTGAGE,B3,9.75,3,no
75991564,F,MORTGAGE,F3,24.99,0,yes
73704613,B,OWN,B4,10.75,1,no
75769602,A,MORTGAGE,A5,7.89,0,no
75859719,B,MORTGAGE,B2,9.16,0,yes
76141886,B,RENT,B4,10.75,0,yes
76111314,A,OWN,A1,5.32,1,yes
76031944,B,RENT,B1,8.39,0,yes
75961619,B,MORTGAGE,B5,11.47,2,yes
75942066,C,MORTGAGE,C4,14.46,4,yes
75447274,E,RENT,E2,20.75,0,no
75447658,C,MORTGAGE,C1,11.99,3,yes
76071822,B,MORTGAGE,B3,9.75,0,yes
76131437,E,MORTGAGE,E2,20.75,4,yes
75800636,B,MORTGAGE,B5,11.47,2,yes
76111396,B,RENT,B1,8.39,3,yes
75909809,C,OWN,C2,12.99,5,yes
76081989,F,MORTGAGE,F3,24.99,4,no
75650726,C,RENT,C5,15.31,2,no
75870279,F,MORTGAGE,F5,26.57,0,yes
76061132,C,MORTGAGE,C4,14.46,2,no
73498295,B,OWN,B4,10.75,1,yes
76011836,B,MORTGAGE,B1,8.39,1,yes
75749725,C,RENT,C3,13.67,0,yes
76101752,B,RENT,B1,8.39,5,yes
76131251,C,RENT,C1,11.99,0,yes
76121526,B,MORTGAGE,B3,9.75,7,no
75691468,E,RENT,E1,19.99,4,no
75750929,C,RENT,C3,13.67,0,no
73588968,D,RENT,D3,18.25,0,no
75909697,E,MORTGAGE,E2,20.75,5,yes
75497333,E,RENT,E3,21.18,1,yes
75660684,E,RENT,E1,19.99,1,no
75324577,A,MORTGAGE,A3,6.97,0,yes
76041565,A,RENT,A4,7.39,0,no
75941680,C,RENT,C2,12.99,4,no
75679444,C,MORTGAGE,C1,11.99,4,yes
75840270,D,MORTGAGE,D5,19.53,0,yes
75191524,C,MORTGAGE,C3,13.67,2,yes
75931299,B,RENT,B3,9.75,1,yes
75778639,A,RENT,A1,5.32,0,yes
75951636,A,RENT,A1,5.32,0,yes
75718127,A,OWN,A4,7.39,1,yes
75060010,E,MORTGAGE,E2,20.75,3,yes
75646210,C,MORTGAGE,C4,14.46,1,yes
74644937,D,OWN,D3,18.25,0,no
75770914,E,OWN,E4,21.97,1,yes
74593675,E,MORTGAGE,E2,20.75,3,yes
75607450,B,RENT,B3,9.75,0,yes
75214880,D,MORTGAGE,D1,16.29,1,yes
75234671,C,MORTGAGE,C5,15.31,3,no
75921518,F,MORTGAGE,F2,24.11,0,no
75648827,C,MORTGAGE,C1,11.99,4,yes
72675094,D,MORTGAGE,D4,18.99,2,yes
75830274,D,RENT,D4,18.99,1,no
76091510,C,RENT,C5,15.31,0,no
75334858,E,MORTGAGE,E2,20.75,4,yes
76121397,B,RENT,B5,11.47,0,yes
75125500,B,RENT,B2,9.16,0,yes
76081798,B,RENT,B5,11.47,0,no
75568491,A,RENT,A4,7.39,0,yes
75750481,C,MORTGAGE,C5,15.31,2,no
75690382,B,RENT,B4,10.75,2,no
75839963,B,OWN,B5,11.47,3,no
74523184,E,MORTGAGE,E2,20.75,1,no
75829467,A,RENT,A5,7.89,0,yes
76121556,F,MORTGAGE,F5,26.57,3,yes
76111663,B,MORTGAGE,B1,8.39,2,yes
75262935,B,MORTGAGE,B4,10.75,1,no
76051255,C,RENT,C3,13.67,0,no
75879530,D,RENT,D4,18.99,0,no
74563759,B,OWN,B5,11.47,3,no
74071136,C,MORTGAGE,C4,14.46,3,yes
76111664,C,RENT,C3,13.67,1,no
75971618,B,MORTGAGE,B2,9.16,2,yes
76011367,C,RENT,C4,14.46,0,yes
75850274,B,RENT,B4,10.75,0,no
75719740,B,MORTGAGE,B4,10.75,7,yes
76151393,B,RENT,B1,8.39,0,yes
75941512,A,RENT,A1,5.32,0,yes
75740814,D,MORTGAGE,D2,17.27,0,no
75991206,C,RENT,C1,11.99,2,yes
76061213,B,MORTGAGE,B3,9.75,3,no
75587212,A,RENT,A1,5.32,0,yes
75880574,C,MORTGAGE,C5,15.31,4,yes
75680103,C,MORTGAGE,C2,12.99,0,yes
75189695,B,MORTGAGE,B4,10.75,5,yes
76041143,C,OWN,C5,15.31,1,yes
75679686,A,RENT,A3,6.97,0,yes
74965003,F,OWN,F2,24.11,0,no
76151416,C,OWN,C2,12.99,0,yes
75357740,C,MORTGAGE,C5,15.31,2,yes
75358492,D,RENT,D2,17.27,1,no
76011237,A,OWN,A1,5.32,0,yes
75367208,A,MORTGAGE,A3,6.97,3,yes
75889275,D,MORTGAGE,D3,18.25,2,no
75281450,D,OWN,D4,18.99,0,no
76081396,A,RENT,A1,5.32,0,yes
75760818,D,RENT,D1,16.29,0,yes
74733292,C,MORTGAGE,C1,11.99,2,yes
76061387,C,MORTGAGE,C5,15.31,1,no
76091481,D,MORTGAGE,D1,16.29,0,yes
75829820,E,MORTGAGE,E5,22.45,1,no
75991190,C,RENT,C2,12.99,0,yes
75739316,E,OWN,E2,20.75,0,no
75788739,D,RENT,D3,18.25,0,yes
75951273,A,MORTGAGE,A1,5.32,5,yes
75658117,C,MORTGAGE,C2,12.99,4,yes
75285193,C,MORTGAGE,C1,11.99,6,no
75710841,D,MORTGAGE,D4,18.99,2,yes
76071242,D,MORTGAGE,D3,18.25,2,yes
75760291,D,RENT,D1,16.29,0,no
75878624,D,OWN,D2,17.27,2,yes
75284837,D,MORTGAGE,D5,19.53,3,yes
75780105,D,OWN,D4,18.99,6,no
73723748,A,OWN,A4,7.39,0,yes
76051408,B,MORTGAGE,B5,11.47,4,no
76061349,A,MORTGAGE,A2,6.49,2,yes
76001407,A,MORTGAGE,A1,5.32,2,yes
76111456,C,RENT,C2,12.99,0,yes
75215047,D,RENT,D2,17.27,1,yes
75868217,B,MORTGAGE,B4,10.75,9,yes
74754242,B,MORTGAGE,B5,11.47,3,yes
75201277,C,MORTGAGE,C5,15.31,5,yes
75397249,B,RENT,B3,9.75,1,no
75261081,B,RENT,B5,11.47,0,yes
75182891,D,MORTGAGE,D2,17.27,1,no
75961294,A,RENT,A4,7.39,0,no
75680010,C,MORTGAGE,C2,12.99,5,yes
76151308,D,MORTGAGE,D4,18.99,3,yes
75819530,D,RENT,D5,19.53,0,no
75789417,C,MORTGAGE,C5,15.31,2,yes
75750965,B,MORTGAGE,B5,11.47,2,yes
73641102,D,RENT,D4,18.99,0,no
75340235,C,OWN,C4,14.46,1,no
75951168,C,RENT,C4,14.46,0,no
75648322,C,MORTGAGE,C2,12.99,2,no
75334530,A,MORTGAGE,A2,6.49,4,yes
75790312,G,MORTGAGE,G3,28.34,1,no
75368578,D,MORTGAGE,D2,17.27,1,no
75277497,G,MORTGAGE,G1,27.34,3,no
73470359,G,MORTGAGE,G4,28.67,1,no
74561314,D,RENT,D4,18.99,1,no
75689434,C,MORTGAGE,C2,12.99,1,yes
33110325,B,MORTGAGE,B1,8.39,4,no
75301403,G,RENT,G3,28.34,1,yes
75089220,G,MORTGAGE,G2,28.14,6,yes
75760531,C,RENT,C2,12.99,0,yes
75215610,G,RENT,G3,28.34,0,yes
74584545,D,MORTGAGE,D1,16.29,3,yes
75617648,G,MORTGAGE,G4,28.67,1,no
75285903,F,OWN,F4,25.88,1,no
75314863,F,RENT,F5,26.57,1,no
75730001,E,MORTGAGE,E2,20.75,2,no
75114594,G,MORTGAGE,G1,27.34,2,yes
75848513,C,RENT,C4,14.46,0,yes
75820816,C,OWN,C4,14.46,2,yes
73293120,C,MORTGAGE,C4,14.46,1,yes
73712247,C,RENT,C2,12.99,0,yes
74624252,D,MORTGAGE,D3,18.25,4,no
74565705,D,OWN,D5,19.53,0,no
75358459,C,MORTGAGE,C2,12.99,7,yes
75771122,E,MORTGAGE,E5,22.45,1,no
74855681,D,OWN,D3,18.25,0,no
73409485,C,MORTGAGE,C1,11.99,3,yes
75221004,C,OWN,C2,12.99,1,no
75789036,E,MORTGAGE,E4,21.97,0,yes
75145880,E,OWN,E1,19.99,0,no
75358460,C,MORTGAGE,C2,12.99,3,no
76141122,B,MORTGAGE,B3,9.75,1,yes
75568321,F,RENT,F5,26.57,0,no
73703077,C,RENT,C5,15.31,0,no
75691358,A,RENT,A3,6.97,0,yes
75691525,B,MORTGAGE,B1,8.39,2,yes
75749970,D,RENT,D2,17.27,0,no
75829238,D,RENT,D4,18.99,0,no
75142707,G,RENT,G1,27.34,0,no
75688844,B,RENT,B2,9.16,4,yes
75119741,G,MORTGAGE,G1,27.34,3,no
75699005,F,MORTGAGE,F1,23.13,1,yes
75889151,B,RENT,B5,11.47,0,yes
75880279,D,MORTGAGE,D3,18.25,0,yes
75740387,F,MORTGAGE,F1,23.13,1,no
75305504,G,MORTGAGE,G1,27.34,1,yes
74706647,C,MORTGAGE,C5,15.31,3,yes
75890411,D,OWN,D3,18.25,0,yes
75233756,G,MORTGAGE,G1,27.34,3,yes
75325349,D,RENT,D3,18.25,2,no
75125646,D,RENT,D2,17.27,0,yes
74713150,B,RENT,B5,11.47,0,yes
75169938,D,MORTGAGE,D1,16.29,0,no
75660954,C,MORTGAGE,C1,11.99,2,yes
75800920,G,MORTGAGE,G3,28.34,6,no
73702011,C,RENT,C5,15.31,1,no
75049254,C,OWN,C4,14.46,3,yes
75143080,F,MORTGAGE,F1,23.13,1,no
75644149,F,MORTGAGE,F2,24.11,1,no
75749445,F,RENT,F2,24.11,0,yes
73904609,C,RENT,C2,12.99,0,yes
75049431,C,MORTGAGE,C4,14.46,1,no
75738158,C,OWN,C4,14.46,0,yes
75740624,C,RENT,C5,15.31,0,no
75660696,C,MORTGAGE,C2,12.99,2,no
75789990,D,RENT,D3,18.25,1,no
75252752,G,RENT,G5,28.99,0,no
75284857,G,OWN,G3,28.34,0,no
75323249,F,RENT,F2,24.11,0,yes
75277591,G,RENT,G2,28.14,3,no
75669723,G,RENT,G4,28.67,3,yes
75135123,C,RENT,C1,11.99,0,yes
75748971,D,OWN,D1,16.29,0,yes
75194753,F,OWN,F2,24.11,0,no
74644674,C,OWN,C5,15.31,1,no
75172373,C,RENT,C2,12.99,0,no
75698420,D,MORTGAGE,D5,19.53,3,yes
74555152,C,RENT,C4,14.46,1,yes
75334241,G,RENT,G1,27.34,0,yes
73711862,D,RENT,D2,17.27,1,no
75283491,A,MORTGAGE,A1,5.32,2,yes
75367818,F,RENT,F4,25.88,0,no
75838836,C,RENT,C4,14.46,1,yes
75507885,G,OWN,G4,28.67,0,no
75264204,G,MORTGAGE,G3,28.34,3,no
75094642,B,RENT,B1,8.39,2,yes
73440607,C,OWN,C2,12.99,3,yes
74493495,D,RENT,D5,19.53,0,no
75323388,A,RENT,A4,7.39,2,yes
75099475,F,OWN,F1,23.13,1,yes
75270116,D,MORTGAGE,D2,17.27,2,yes
75830740,F,MORTGAGE,F5,26.57,2,yes
75650777,B,MORTGAGE,B3,9.75,1,no
75690588,C,MORTGAGE,C3,13.67,1,yes
75104002,F,RENT,F1,23.13,0,no
75730011,E,MORTGAGE,E3,21.18,1,yes
75094381,A,MORTGAGE,A5,7.89,8,yes
75378374,E,MORTGAGE,E1,19.99,1,no
74615263,B,RENT,B5,11.47,0,yes
75122064,G,RENT,G5,28.99,0,no
75447170,D,MORTGAGE,D1,16.29,1,yes
75092128,C,RENT,C4,14.46,0,no
75668357,C,RENT,C4,14.46,0,no
75488521,E,MORTGAGE,E1,19.99,5,yes
75659838,D,RENT,D4,18.99,0,no
75660021,E,RENT,E2,20.75,0,no
75587250,F,RENT,F5,26.57,0,no
75285509,G,MORTGAGE,G2,28.14,5,no
75189538,D,OWN,D2,17.27,0,no
75870706,A,MORTGAGE,A1,5.32,5,yes
75051447,A,MORTGAGE,A4,7.39,6,yes
75265307,F,MORTGAGE,F3,24.99,1,no
75889671,C,MORTGAGE,C3,13.67,4,no
74935320,D,MORTGAGE,D2,17.27,2,no
75119825,E,MORTGAGE,E3,21.18,2,yes
75849961,C,MORTGAGE,C4,14.46,1,yes
75931148,C,MORTGAGE,C2,12.99,2,no
75699305,D,RENT,D3,18.25,4,yes
75418350,C,RENT,C3,13.67,0,no
75547568,C,RENT,C4,14.46,2,yes
75397753,F,RENT,F1,23.13,0,yes
75358403,D,MORTGAGE,D3,18.25,0,yes
75508092,G,RENT,G3,28.34,0,yes
75868999,C,RENT,C1,11.99,0,yes
75203679,B,MORTGAGE,B5,11.47,2,yes
74491993,C,RENT,C3,13.67,2,yes
75223001,B,MORTGAGE,B2,9.16,0,yes
75255640,F,RENT,F1,23.13,0,no
75890619,E,RENT,E1,19.99,0,no
74954736,C,OWN,C4,14.46,0,yes
74546540,D,MORTGAGE,D4,18.99,4,yes
75114643,F,RENT,F5,26.57,0,no
76021196,E,MORTGAGE,E2,20.75,0,yes
75315502,G,RENT,G5,28.99,0,no
75840448,C,MORTGAGE,C4,14.46,2,yes
75437405,G,RENT,G5,28.99,0,no
75880742,B,MORTGAGE,B3,9.75,3,no
76101162,F,RENT,F5,26.57,0,yes
75194925,G,RENT,G3,28.34,0,yes
74582228,C,MORTGAGE,C4,14.46,5,yes
75060361,C,MORTGAGE,C3,13.67,1,yes
75141903,D,MORTGAGE,D4,18.99,1,no
75144567,F,RENT,F5,26.57,0,no
75182881,G,MORTGAGE,G5,28.99,2,no
75771014,C,MORTGAGE,C4,14.46,0,yes
75050969,G,OWN,G1,27.34,0,yes
75670235,C,MORTGAGE,C5,15.31,4,yes
75830365,C,RENT,C3,13.67,0,yes
75691417,C,RENT,C3,13.67,1,yes
75578454,B,OWN,B3,9.75,1,yes
75103976,D,RENT,D3,18.25,0,no
75323340,D,RENT,D5,19.53,0,yes
75759855,D,MORTGAGE,D3,18.25,1,yes
73570746,C,MORTGAGE,C4,14.46,3,yes
75808681,G,RENT,G5,28.99,0,yes
75660846,G,RENT,G4,28.67,4,no
75819073,E,RENT,E5,22.45,0,yes
75818336,B,MORTGAGE,B1,8.39,4,no
74575112,C,MORTGAGE,C4,14.46,1,yes
75134780,E,MORTGAGE,E4,21.97,8,yes
75700406,B,MORTGAGE,B2,9.16,4,yes
74805699,D,MORTGAGE,D5,19.53,3,no
74494755,C,RENT,C4,14.46,0,no
75262336,G,OWN,G5,28.99,0,no
75789409,C,OWN,C3,13.67,1,yes
75488089,G,RENT,G3,28.34,0,no
75760486,C,MORTGAGE,C2,12.99,4,yes
76051196,A,MORTGAGE,A1,5.32,3,no
75142901,F,MORTGAGE,F5,26.57,2,no
75101054,G,OWN,G2,28.14,1,yes
75720806,D,RENT,D1,16.29,1,yes
75125600,G,RENT,G3,28.34,0,yes
75314906,F,RENT,F1,23.13,0,no
75708980,F,MORTGAGE,F1,23.13,1,no
75164398,B,MORTGAGE,B3,9.75,0,yes
75680754,D,RENT,D1,16.29,0,yes
75931129,B,MORTGAGE,B2,9.16,1,yes
75830821,C,MORTGAGE,C1,11.99,3,yes
75204268,C,MORTGAGE,C3,13.67,2,no
75538342,F,RENT,F4,25.88,0,yes
75154179,F,MORTGAGE,F5,26.57,3,yes
75280471,D,MORTGAGE,D1,16.29,6,no
74964634,D,OWN,D5,19.53,2,yes
75848313,C,MORTGAGE,C4,14.46,4,yes
73480871,C,RENT,C5,15.31,0,yes
75264705,G,MORTGAGE,G3,28.34,1,no
75760777,B,MORTGAGE,B1,8.39,2,yes
75879438,C,OWN,C3,13.67,5,no
74646306,D,RENT,D4,18.99,0,no
75790653,A,MORTGAGE,A1,5.32,4,yes
75698979,D,RENT,D5,19.53,0,yes
75262473,A,MORTGAGE,A1,5.32,2,yes
75870679,A,RENT,A1,5.32,0,yes
75190548,G,MORTGAGE,G1,27.34,2,no
75305551,E,RENT,E1,19.99,0,no
75670053,B,RENT,B5,11.47,0,no
75770670,D,MORTGAGE,D1,16.29,1,yes
75818988,D,MORTGAGE,D3,18.25,2,yes
74001594,C,MORTGAGE,C5,15.31,1,no
74686374,D,RENT,D5,19.53,0,no
75760461,C,OWN,C2,12.99,1,yes
75860580,E,MORTGAGE,E2,20.75,1,yes
75092726,F,RENT,F1,23.13,0,yes
75710432,C,RENT,C1,11.99,0,no
75889535,D,MORTGAGE,D2,17.27,1,yes
74664625,C,OWN,C5,15.31,1,no
75193847,C,MORTGAGE,C4,14.46,5,yes
75487148,D,RENT,D4,18.99,0,yes
75324710,E,RENT,E4,21.97,0,no
75059238,D,MORTGAGE,D2,17.27,1,no
75245840,B,RENT,B5,11.47,0,no
75497364,D,MORTGAGE,D5,19.53,0,yes
75680847,A,RENT,A1,5.32,0,yes
75719108,B,RENT,B5,11.47,4,yes
75660828,B,OWN,B4,10.75,2,yes
75507688,C,MORTGAGE,C4,14.46,3,yes
75699362,A,RENT,A4,7.39,0,yes
75660670,B,RENT,B2,9.16,0,yes
75159683,C,RENT,C2,12.99,2,no
75598148,C,MORTGAGE,C2,12.99,1,yes
75670319,B,OWN,B3,9.75,1,no
75212387,B,MORTGAGE,B5,11.47,3,yes
75800765,A,RENT,A4,7.39,4,yes
75800674,A,OWN,A3,6.97,6,yes
74644004,B,MORTGAGE,B1,8.39,3,yes
75680902,B,MORTGAGE,B5,11.47,1,no
75698781,B,MORTGAGE,B1,8.39,2,yes
75050044,A,OWN,A1,5.32,1,yes
75799959,B,RENT,B5,11.47,0,yes
75800648,B,RENT,B2,9.16,2,yes
75729899,A,MORTGAGE,A1,5.32,4,yes
75860311,B,RENT,B4,10.75,0,yes
75204557,D,MORTGAGE,D3,18.25,2,no
75889358,B,MORTGAGE,B3,9.75,1,yes
75810465,A,MORTGAGE,A3,6.97,2,yes
74755640,E,MORTGAGE,E5,22.45,3,no
75799205,A,MORTGAGE,A1,5.32,2,yes
75232615,D,MORTGAGE,D1,16.29,1,no
75093616,C,RENT,C5,15.31,0,yes
75760379,A,RENT,A3,6.97,5,yes
75860187,B,MORTGAGE,B4,10.75,2,yes
73231304,C,RENT,C3,13.67,0,no
75467780,B,MORTGAGE,B3,9.75,11,yes
75049391,C,OWN,C2,12.99,0,no
75658803,B,RENT,B1,8.39,0,yes
75739007,A,RENT,A2,6.49,0,yes
75243153,B,OWN,B1,8.39,0,yes
75598155,A,OWN,A1,5.32,3,yes
73711793,D,OWN,D2,17.27,5,no
75150332,G,MORTGAGE,G1,27.34,4,yes
75261600,B,MORTGAGE,B2,9.16,1,yes
75210359,B,MORTGAGE,B5,11.47,4,yes
75239661,D,RENT,D2,17.27,0,no
75870652,B,MORTGAGE,B1,8.39,1,no
75255679,C,RENT,C4,14.46,0,no
75659909,B,RENT,B2,9.16,0,yes
74845273,A,MORTGAGE,A5,7.89,2,yes
75130888,B,OWN,B2,9.16,0,no
74584661,A,MORTGAGE,A4,7.39,7,yes
75848271,C,RENT,C4,14.46,0,yes
75808822,B,RENT,B2,9.16,2,no
73712014,B,RENT,B3,9.75,0,no
74524225,B,RENT,B3,9.75,0,no
75229201,B,MORTGAGE,B2,9.16,3,yes
75709266,F,OWN,F2,24.11,1,yes
75860472,A,MORTGAGE,A3,6.97,4,yes
75710447,B,RENT,B2,9.16,0,yes
75690998,B,RENT,B2,9.16,1,yes
75587143,B,RENT,B5,11.47,0,yes
75314516,D,RENT,D4,18.99,0,yes
75253347,D,MORTGAGE,D1,16.29,1,no
75820449,A,MORTGAGE,A5,7.89,3,yes
75820527,A,MORTGAGE,A4,7.39,1,yes
75264457,B,MORTGAGE,B1,8.39,5,no
75740392,B,RENT,B5,11.47,0,yes
75838325,B,RENT,B5,11.47,0,yes
74705255,A,MORTGAGE,A5,7.89,3,no
75162574,A,MORTGAGE,A3,6.97,1,yes
75468104,C,OWN,C5,15.31,1,yes
74041579,C,OWN,C4,14.46,3,no
74736454,A,MORTGAGE,A3,6.97,5,yes
75869636,B,RENT,B3,9.75,0,yes
75358224,B,MORTGAGE,B5,11.47,2,no
75650237,B,MORTGAGE,B5,11.47,3,yes
75255234,A,MORTGAGE,A2,6.49,1,yes
75879691,A,MORTGAGE,A2,6.49,2,yes
75688442,A,OWN,A2,6.49,5,yes
75649365,B,MORTGAGE,B4,10.75,6,yes
75880153,D,RENT,D5,19.53,0,no
74725459,C,MORTGAGE,C2,12.99,2,yes
75749529,A,RENT,A5,7.89,0,yes
75690469,B,OWN,B3,9.75,6,no
75134973,C,RENT,C2,12.99,0,yes
75770460,C,MORTGAGE,C4,14.46,1,yes
75151106,C,MORTGAGE,C5,15.31,1,yes
74722990,C,OWN,C2,12.99,0,yes
75221895,A,RENT,A5,7.89,0,yes
74636822,D,RENT,D4,18.99,0,no
75820190,C,MORTGAGE,C3,13.67,7,yes
75660285,C,MORTGAGE,C3,13.67,1,yes
75578359,E,MORTGAGE,E4,21.97,2,yes
75849626,C,MORTGAGE,C3,13.67,1,yes
75860074,A,OWN,A1,5.32,0,yes
75650108,B,MORTGAGE,B4,10.75,2,yes
75820035,E,MORTGAGE,E1,19.99,3,yes
74512867,E,MORTGAGE,E3,21.18,0,yes
75202051,C,OWN,C1,11.99,2,yes
75759622,C,OWN,C3,13.67,0,yes
75122851,A,MORTGAGE,A2,6.49,4,yes
74906171,D,RENT,D4,18.99,0,no
75790188,E,RENT,E1,19.99,0,yes
74904806,B,OWN,B4,10.75,1,yes
75497191,A,OWN,A5,7.89,3,yes
75718722,C,MORTGAGE,C4,14.46,2,yes
75800411,A,MORTGAGE,A1,5.32,14,yes
75778641,B,MORTGAGE,B3,9.75,1,yes
75719335,A,RENT,A2,6.49,0,yes
75163760,C,RENT,C1,11.99,0,yes
75114529,B,MORTGAGE,B5,11.47,2,no
75264816,C,MORTGAGE,C3,13.67,5,yes
73619507,A,MORTGAGE,A1,5.32,4,yes
75329595,B,RENT,B5,11.47,0,yes
75880082,A,RENT,A4,7.39,0,yes
75103442,A,MORTGAGE,A4,7.39,1,no
75700151,A,OWN,A1,5.32,0,yes
75304916,D,RENT,D4,18.99,1,yes
75890252,C,RENT,C2,12.99,0,yes
75810378,C,RENT,C4,14.46,1,yes
75230894,E,OWN,E1,19.99,2,yes
75230657,C,MORTGAGE,C2,12.99,1,no
75820284,C,RENT,C3,13.67,0,yes
75819560,C,MORTGAGE,C2,12.99,0,no
75171818,D,RENT,D3,18.25,1,yes
75769326,B,RENT,B2,9.16,0,yes
75779881,A,MORTGAGE,A2,6.49,4,yes
75779359,E,MORTGAGE,E3,21.18,1,yes
75688912,B,RENT,B4,10.75,0,no
75880167,E,RENT,E1,19.99,0,yes
75690554,B,MORTGAGE,B3,9.75,4,no
75507411,F,RENT,F2,24.11,0,no
75869032,C,RENT,C5,15.31,0,no
75698962,B,RENT,B2,9.16,0,no
75879367,A,MORTGAGE,A2,6.49,4,yes
75880051,B,RENT,B3,9.75,1,no
75699971,D,MORTGAGE,D5,19.53,4,yes
74675472,C,MORTGAGE,C1,11.99,3,no
75212023,F,RENT,F5,26.57,1,no
75209638,A,MORTGAGE,A2,6.49,3,yes
75163462,B,MORTGAGE,B5,11.47,2,yes
75051666,D,MORTGAGE,D2,17.27,2,yes
75771102,A,MORTGAGE,A1,5.32,1,yes
75771111,B,MORTGAGE,B5,11.47,4,yes
75700373,A,RENT,A5,7.89,1,yes
75760330,C,MORTGAGE,C1,11.99,3,yes
75200060,G,MORTGAGE,G2,28.14,3,yes
75890356,B,RENT,B3,9.75,0,yes
75880157,C,MORTGAGE,C4,14.46,4,yes
75256025,E,MORTGAGE,E1,19.99,3,yes
75670202,A,MORTGAGE,A1,5.32,4,yes
75890080,A,MORTGAGE,A2,6.49,2,yes
75679719,E,RENT,E4,21.97,0,yes
75295431,C,MORTGAGE,C1,11.99,2,yes
75749292,C,RENT,C1,11.99,0,no
75154314,B,RENT,B3,9.75,1,yes
75132380,B,MORTGAGE,B1,8.39,1,no
74835430,E,MORTGAGE,E3,21.18,3,yes
75285805,E,MORTGAGE,E2,20.75,4,yes
75758655,D,RENT,D1,16.29,0,yes
75284332,B,MORTGAGE,B4,10.75,2,no
75789779,C,MORTGAGE,C1,11.99,1,no
75260486,C,RENT,C5,15.31,0,yes
75778763,A,MORTGAGE,A4,7.39,2,yes
75345199,F,MORTGAGE,F3,24.99,3,yes
73856013,D,RENT,D4,18.99,0,yes
75789843,D,OWN,D3,18.25,0,yes
75232247,D,MORTGAGE,D5,19.53,2,yes
75210778,E,MORTGAGE,E1,19.99,3,yes
75879891,B,RENT,B4,10.75,7,yes
75850124,D,MORTGAGE,D2,17.27,3,yes
75324536,D,OWN,D1,16.29,0,yes
75720140,B,RENT,B5,11.47,0,no
75160592,B,RENT,B3,9.75,0,yes
75749982,C,OWN,C3,13.67,0,yes
75125837,D,RENT,D4,18.99,0,yes
75131437,C,MORTGAGE,C3,13.67,4,no
75144819,D,RENT,D2,17.27,0,yes
75255568,C,MORTGAGE,C1,11.99,1,yes
75094788,B,MORTGAGE,B1,8.39,6,yes
75678978,C,MORTGAGE,C1,11.99,4,yes
73703917,B,MORTGAGE,B5,11.47,1,yes
75161316,C,MORTGAGE,C1,11.99,1,yes
75789096,D,RENT,D5,19.53,2,yes
75669091,D,RENT,D4,18.99,1,no
75648438,C,RENT,C2,12.99,0,yes
75689845,C,OWN,C3,13.67,0,yes
74623874,E,MORTGAGE,E3,21.18,1,yes
74705241,B,MORTGAGE,B1,8.39,5,yes
75859846,D,MORTGAGE,D5,19.53,2,yes
74754791,D,MORTGAGE,D3,18.25,2,no
75869342,D,MORTGAGE,D1,16.29,5,yes
75889363,C,MORTGAGE,C2,12.99,6,yes
74686023,E,MORTGAGE,E2,20.75,2,no
75848882,D,MORTGAGE,D2,17.27,1,yes
75387339,A,RENT,A3,6.97,0,yes
75253015,F,RENT,F1,23.13,2,yes
75133085,C,MORTGAGE,C2,12.99,2,yes
75255951,E,MORTGAGE,E5,22.45,2,yes
75690041,E,MORTGAGE,E4,21.97,1,no
75699882,B,MORTGAGE,B5,11.47,1,yes
75214237,C,MORTGAGE,C4,14.46,2,yes
75869875,E,RENT,E2,20.75,0,no
75879614,C,MORTGAGE,C3,13.67,1,yes
74954138,E,MORTGAGE,E3,21.18,4,no
75688827,E,MORTGAGE,E3,21.18,2,yes
75358112,E,MORTGAGE,E1,19.99,4,no
75669758,D,RENT,D1,16.29,4,yes
75690057,C,MORTGAGE,C4,14.46,0,yes
75779401,E,RENT,E5,22.45,0,no
75869614,C,OWN,C5,15.31,0,yes
75808785,D,RENT,D5,19.53,1,yes
75859581,C,RENT,C1,11.99,1,yes
75729141,B,MORTGAGE,B4,10.75,2,no
73955579,C,RENT,C1,11.99,0,yes
75199623,G,MORTGAGE,G4,28.67,1,no
75748533,D,RENT,D5,19.53,0,yes
75738256,E,RENT,E4,21.97,0,yes
75122373,F,MORTGAGE,F1,23.13,1,no
75728946,D,MORTGAGE,D2,17.27,3,yes
75859185,E,OWN,E5,22.45,7,yes
75202829,C,RENT,C2,12.99,1,yes
75849945,C,MORTGAGE,C2,12.99,2,yes
75819070,D,MORTGAGE,D1,16.29,1,yes
75770333,C,MORTGAGE,C1,11.99,9,yes
75858548,D,RENT,D1,16.29,4,yes
75679703,C,MORTGAGE,C2,12.99,4,yes
75679817,C,MORTGAGE,C1,11.99,2,no
75749305,E,OWN,E2,20.75,2,no
75850013,B,MORTGAGE,B4,10.75,5,yes
